STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES
CA001108473,2/16/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/17/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/18/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/19/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",18,",,C",0,",,C",,,,,,,,
CA001108473,2/20/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",30,",,C",0,",,C",,,,,,,,
CA001108473,2/21/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/22/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/23/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/24/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",5,",,C",0,",,C",,,,,,,,
CA001108473,2/25/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/26/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/27/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/28/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,2/29/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/1/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/2/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/3/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",107,",,C",107,",,C",,,,,,,,
CA001108473,3/4/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",13,",,C",13,",,C",,,,,,,,
CA001108473,3/5/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",66,",,C",0,",,C",,,,,,,,
CA001108473,3/6/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",71,",,C",0,",,C",,,,,,,,
CA001108473,3/7/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",145,",,C",0,",,C",,,,,,,,
CA001108473,3/8/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",33,",,C",0,",,C",,,,,,,,
CA001108473,3/9/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",46,",,C",0,",,C",,,,,,,,
CA001108473,3/10/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/11/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/12/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/13/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",18,",,C",0,",,C",,,,,,,,
CA001108473,3/14/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",3,",,C",0,",,C",,,,,,,,
CA001108473,3/15/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",28,",,C",0,",,C",,,,,,,,
CA001108473,3/16/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",15,",,C",0,",,C",,,,,,,,
CA001108473,3/17/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/18/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/19/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/20/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/21/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/22/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/23/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/24/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,3/25/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",89,",,C",0,",,C",,,,,,,,
CA001108473,3/26/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",71,",,C",0,",,C",,,,,,,,
CA001108473,3/27/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",15,",,C",0,",,C",,,,,,,,
CA001108473,3/28/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",127,",,C",0,",,C",,,,,,,,
CA001108473,3/29/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",61,",,C",0,",,C",,,,,,,,
CA001108473,3/30/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",61,",,C",0,",,C",,,,,,,,
CA001108473,3/31/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",15,",,C",0,",,C",,,,,,,,
CA001108473,4/1/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",46,",,C",0,",,C",,,,,,,,
CA001108473,4/2/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",13,",,C",0,",,C",,,,,,,,
CA001108473,4/3/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/4/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/5/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/6/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/7/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/8/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",23,",,C",0,",,C",,,,,,,,
CA001108473,4/9/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/10/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",25,",,C",0,",,C",,,,,,,,
CA001108473,4/11/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",15,",,C",0,",,C",,,,,,,,
CA001108473,4/12/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",20,",,C",0,",,C",,,,,,,,
CA001108473,4/13/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",41,",,C",0,",,C",,,,,,,,
CA001108473,4/14/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",38,",,C",0,",,C",,,,,,,,
CA001108473,4/15/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/16/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",18,",,C",0,",,C",,,,,,,,
CA001108473,4/17/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",18,",,C",0,",,C",,,,,,,,
CA001108473,4/18/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",99,",,C",0,",,C",,,,,,,,
CA001108473,4/19/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",51,",,C",0,",,C",,,,,,,,
CA001108473,4/20/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/21/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/22/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/23/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",20,",,C",0,",,C",,,,,,,,
CA001108473,4/24/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",,,0,",,C",,,,,,,,
CA001108473,4/25/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",,,0,",,C",,,,,,,3,",,C"
CA001108473,4/26/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/27/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/28/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/29/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,4/30/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/1/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/2/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",5,",,C",0,",,C",,,,,,,,
CA001108473,5/3/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",10,",,C",0,",,C",,,,,,,,
CA001108473,5/4/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/5/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",102,",,C",0,",,C",,,,,,,,
CA001108473,5/6/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",97,",,C",0,",,C",,,,,,,,
CA001108473,5/7/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",5,",,C",0,",,C",,,,,,,,
CA001108473,5/8/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/9/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,"T,,C",0,",,C",,,,,,,,
CA001108473,5/10/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",109,",,C",0,",,C",,,,,,,,
CA001108473,5/11/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",127,",,C",0,",,C",,,,,,,,
CA001108473,5/12/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",3,",,C",0,",,C",,,,,,,,
CA001108473,5/13/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/14/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/15/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",76,",,C",0,",,C",,,,,,,,
CA001108473,5/16/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",56,",,C",0,",,C",,,,,,,,
CA001108473,5/17/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",36,",,C",0,",,C",,,,,,,,
CA001108473,5/18/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/19/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",206,",,C",0,",,C",,,,,,,,
CA001108473,5/20/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",165,",,C",0,",,C",,,,,,,,
CA001108473,5/21/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",18,",,C",0,",,C",,,,,,,,
CA001108473,5/22/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/23/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/24/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/25/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",71,",,C",0,",,C",,,,,,,,
CA001108473,5/26/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",8,",,C",0,",,C",,,,,,,,
CA001108473,5/27/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/28/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,5/29/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",43,",,C",0,",,C",,,,,,,,
CA001108473,5/30/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",18,",,C",0,",,C",,,,,,,,
CA001108473,5/31/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/1/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/2/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/3/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/4/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/5/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/6/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/7/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/8/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/9/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/10/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/11/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/12/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/13/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/14/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",104,",,C",0,",,C",,,,,,,,
CA001108473,6/15/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",48,",,C",0,",,C",,,,,,,,
CA001108473,6/16/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/17/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/18/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/19/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/20/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/21/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/22/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/23/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/24/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",5,",,C",0,",,C",,,,,,,,
CA001108473,6/25/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/26/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/27/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/28/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/29/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,6/30/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,"T,,C",0,",,C",,,,,,,,
CA001108473,7/1/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",10,",,C",0,",,C",,,,,,,,
CA001108473,7/2/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/3/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/4/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/5/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/6/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/7/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/8/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/9/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/10/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/11/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/12/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/13/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/14/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/15/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/16/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/17/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/18/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/19/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/20/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/21/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/22/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/23/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/24/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/25/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/26/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/27/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/28/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/29/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/30/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,7/31/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,8/1/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,8/2/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,8/3/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
CA001108473,8/4/1960,49.2333,-123.1833,8,"VANCOUVER SOUTHLANDS, BC CA",0,",,C",0,",,C",,,,,,,,
